Brand_c,Price,Kilometers,Seats,Doors,Brand_Model_code,Car_Age,Country_c,Gearbox_c,Fuel_c,Seller_c,Type_c,Drivetrain_c,Upholstery_c,Color_c,Body_Type_c
37,339995.0,38476.0,2.0,2.0,37.684,11,2,0,0,0,0,1,1,0,4
37,529890.0,56.0,2.0,2.0,37.379,2,4,0,0,0,0,1,0,6,4
37,579900.0,4900.0,2.0,2.0,37.684,6,0,0,0,0,0,1,4,3,4
37,139999.0,30840.0,5.0,2.0,37.03,13,0,0,0,0,0,1,1,2,4
37,349900.0,65.0,2.0,5.0,37.379,0,0,0,0,0,1,1,3,9,6
37,279999.0,21419.0,2.0,2.0,37.379,3,1,0,0,0,0,1,1,2,6
37,184900.0,91000.0,2.0,2.0,37.379,10,5,0,0,0,0,1,0,5,4
37,405000.0,2900.0,2.0,2.0,37.379,3,5,0,0,0,0,2,0,1,4
37,690000.0,5500.0,2.0,2.0,37.999,1,1,0,2,0,0,1,1,1,4
37,189900.0,71000.0,5.0,4.0,37.336,7,0,0,0,0,0,1,1,1,0
37,129995.0,62359.0,2.0,2.0,37.03,16,2,0,0,0,0,1,1,0,6
37,329000.0,1049.0,2.0,2.0,37.379,1,0,0,0,0,0,2,2,6,4
37,139950.0,51809.0,2.0,2.0,37.03,18,2,1,0,0,0,1,1,1,4
37,279000.0,11318.0,5.0,4.0,37.336,3,0,0,0,0,0,1,4,0,0
37,279950.0,39203.0,5.0,5.0,37.336,5,2,0,0,0,0,1,1,0,0
37,289980.0,14000.0,2.0,2.0,37.379,6,4,0,0,0,0,2,1,5,4
37,139000.0,33000.0,2.0,2.0,37.03,16,1,0,0,0,0,1,1,2,6
37,225000.0,45053.0,5.0,5.0,37.336,5,1,0,0,0,0,1,3,1,3
37,270000.0,19400.0,2.0,2.0,37.379,6,1,0,0,0,0,1,1,0,4
37,244950.0,89500.0,5.0,5.0,37.336,5,2,0,0,0,0,1,1,0,0
37,279990.0,22000.0,4.0,5.0,37.336,3,1,0,0,0,0,1,2,0,0
37,349900.0,45000.0,4.0,5.0,37.336,5,4,0,0,0,0,1,1,1,4
37,325000.0,13896.0,5.0,4.0,37.336,2,0,0,0,0,0,1,4,0,0
37,400000.0,4193.0,2.0,2.0,37.379,3,1,0,0,0,0,2,4,6,4
37,259999.0,28774.0,5.0,4.0,37.336,4,0,0,0,0,0,1,1,1,0
37,266000.0,14200.0,2.0,2.0,37.379,4,1,0,0,0,0,1,1,0,4
37,395000.0,1836.0,5.0,5.0,37.336,1,1,0,0,0,0,1,0,1,4
37,359850.0,19812.0,2.0,2.0,37.684,6,0,0,0,0,0,1,1,6,4
37,224990.0,54000.0,5.0,5.0,37.336,6,1,0,0,0,0,1,1,3,0
37,139990.0,32085.0,2.0,2.0,37.03,12,1,0,0,0,0,2,2,10,4
37,279900.0,64000.0,5.0,5.0,37.336,2,1,0,0,0,0,1,1,3,3
37,365000.0,8800.0,4.0,5.0,37.336,1,1,0,0,0,0,1,4,2,0
37,326000.0,300.0,2.0,2.0,37.379,2,1,0,0,0,0,2,0,11,4
37,265000.0,59900.0,5.0,5.0,37.336,5,1,0,0,0,0,1,1,3,0
37,950000.0,550.0,2.0,2.0,37.684,3,1,0,0,0,2,1,1,2,6
37,284990.0,9500.0,5.0,5.0,37.336,4,5,0,0,0,0,1,0,0,0
37,305000.0,4535.0,2.0,2.0,37.379,3,1,0,0,0,0,1,3,6,6
37,175000.0,50000.0,2.0,2.0,37.03,21,1,1,0,0,0,1,0,1,4
37,233000.0,71455.0,5.0,5.0,37.336,4,1,0,0,0,0,1,0,1,4
37,474500.0,5800.0,2.0,2.0,37.684,4,1,0,0,0,0,1,2,9,4
37,268000.0,69500.0,5.0,5.0,37.336,5,1,0,0,0,0,1,1,0,0
37,109900.0,50900.0,2.0,2.0,37.03,15,5,0,0,0,0,1,0,2,6
37,392000.0,1367.0,4.0,5.0,37.336,4,1,0,0,0,0,1,0,2,4
37,189999.0,140715.0,5.0,4.0,37.336,7,0,0,0,0,0,1,1,1,0
37,265000.0,43650.0,5.0,5.0,37.336,5,1,0,0,0,0,1,1,0,0
37,319900.0,20580.0,2.0,2.0,37.379,3,1,0,0,0,0,1,1,1,6
37,94990.0,29000.0,2.0,2.0,37.03,18,5,0,0,0,0,1,0,3,4
37,599999.0,21908.0,2.0,2.0,37.684,4,0,0,0,0,0,1,4,0,6
37,345000.0,8500.0,4.0,4.0,37.336,3,1,0,0,0,0,1,0,3,0
37,88500.0,55700.0,2.0,2.0,37.03,20,3,0,0,0,0,1,1,4,4
37,189000.0,179000.0,5.0,5.0,37.336,5,1,0,0,0,0,1,1,0,0
37,199999.0,99900.0,5.0,5.0,37.336,5,3,0,0,0,0,1,1,0,0
37,272000.0,11900.0,2.0,2.0,37.379,4,0,0,0,0,0,2,2,11,4
37,229000.0,44000.0,5.0,5.0,37.336,6,1,0,0,0,0,1,1,0,0
37,388900.0,18000.0,2.0,2.0,37.684,5,1,0,0,0,0,1,4,0,4
37,245000.0,21000.0,2.0,2.0,37.379,7,1,0,0,0,0,1,1,2,6
37,98900.0,72900.0,2.0,2.0,37.03,18,1,2,0,0,0,1,0,2,6
37,520000.0,10.0,5.0,5.0,37.336,0,1,0,0,0,1,1,1,0,0
37,257900.0,31450.0,2.0,2.0,37.379,5,1,0,0,0,0,1,0,1,4
37,84990.0,47000.0,2.0,2.0,37.03,22,6,0,0,0,0,1,1,0,4
37,699900.0,2900.0,2.0,2.0,37.999,1,6,1,2,0,0,1,0,0,4
37,595900.0,1250.0,2.0,2.0,37.684,6,6,0,0,0,0,1,4,5,4
37,191900.0,46000.0,2.0,2.0,37.379,10,6,0,0,0,0,1,1,0,4
37,359000.0,1400.0,2.0,2.0,37.379,1,6,0,0,0,0,1,2,0,4
37,299990.0,5500.0,5.0,5.0,37.336,2,6,0,0,0,0,1,0,6,0
37,244890.0,22800.0,2.0,2.0,37.684,12,0,0,0,0,0,1,4,5,4
37,249990.0,47800.0,2.0,2.0,37.379,5,0,0,0,0,0,1,4,1,6
37,289900.0,11700.0,2.0,2.0,37.684,11,6,0,0,0,0,1,0,1,4
37,376990.0,14000.0,2.0,2.0,37.684,8,6,0,0,0,0,1,1,0,4
37,99990.0,82000.0,4.0,2.0,37.001,51,6,1,0,0,0,2,1,2,4
37,239900.0,15000.0,5.0,5.0,37.336,3,5,0,0,0,0,1,0,2,0
37,399900.0,10000.0,4.0,5.0,37.336,2,0,0,0,0,0,1,4,11,0
37,449000.0,400.0,2.0,2.0,37.379,3,6,0,0,0,0,2,4,3,4
37,280000.0,5287.0,2.0,2.0,37.39,33,6,1,0,0,0,1,1,5,4
37,429900.0,2999.0,5.0,5.0,37.336,2,6,2,0,0,0,1,4,6,0
37,289000.0,18000.0,2.0,2.0,37.379,7,6,0,0,0,0,1,4,4,4
37,284900.0,21900.0,2.0,2.0,37.684,13,6,0,0,0,0,1,1,0,4
37,655000.0,2600.0,2.0,2.0,37.684,3,6,0,0,0,0,2,2,0,4
37,419900.0,22350.0,2.0,2.0,37.684,6,6,0,0,0,0,1,0,0,6
37,655900.0,1990.0,2.0,2.0,37.684,3,6,0,0,0,0,1,2,3,4
37,99000.0,25400.0,2.0,2.0,37.03,17,6,2,0,0,0,1,1,4,6
37,479990.0,8000.0,2.0,2.0,37.684,9,6,0,0,0,0,1,4,2,6
34,99950.0,48489.0,2.0,2.0,34.037,10,3,0,0,0,0,2,1,0,4
34,179900.0,30174.0,4.0,3.0,34.026,4,0,0,0,0,0,2,1,0,4
34,389000.0,40.0,2.0,2.0,34.037,1,0,2,0,0,2,2,1,1,4
34,143000.0,16000.0,2.0,2.0,34.037,2,1,0,0,0,0,2,3,0,4
34,119990.0,65053.0,4.0,2.0,34.026,8,3,0,0,0,0,2,1,6,4
34,109950.0,38000.0,5.0,2.0,34.026,8,0,0,0,0,0,1,1,5,4
34,145000.0,18621.0,2.0,2.0,34.037,4,1,2,0,0,0,1,2,0,4
34,241195.0,11464.0,4.0,2.0,34.056,2,0,0,0,0,3,2,1,12,4
34,1360000.0,50.0,2.0,2.0,34.037,0,1,0,0,0,1,2,2,6,6
34,214900.0,33642.0,4.0,2.0,34.038,6,0,0,0,0,0,2,1,2,4
34,149510.0,19550.0,2.0,2.0,34.037,4,0,0,0,0,0,1,1,1,6
34,275000.0,3000.0,2.0,2.0,34.037,1,1,0,0,0,4,2,3,6,4
34,179500.0,7330.0,5.0,5.0,34.04,2,0,0,0,0,3,1,1,0,0
34,339900.0,150.0,4.0,3.0,34.038,1,0,0,0,0,3,2,1,5,4
34,239900.0,35663.0,4.0,3.0,34.038,6,0,0,0,0,0,2,1,5,4
34,67500.0,22500.0,4.0,3.0,34.01,35,0,0,0,0,0,1,1,0,4
34,157007.0,4500.0,2.0,2.0,34.019,2,0,0,0,0,0,2,4,0,4
34,489980.0,69.0,2.0,2.0,34.037,0,4,0,0,0,1,2,1,4,4
34,309980.0,143.0,5.0,5.0,34.04,0,4,2,0,0,1,1,1,0,0
34,329950.0,4946.0,4.0,2.0,34.056,1,2,0,0,0,0,2,1,4,6
34,78000.0,72423.0,2.0,2.0,34.034,23,1,0,0,0,0,2,1,4,4
34,63900.0,30720.0,2.0,2.0,34.037,17,5,0,0,0,0,2,0,0,4
34,89950.0,24307.0,4.0,2.0,34.01,13,2,0,0,0,0,2,1,7,4
34,199980.0,8771.0,2.0,2.0,34.037,2,4,0,0,0,0,0,0,0,6
34,164000.0,29691.0,5.0,5.0,34.04,4,1,0,0,0,0,1,1,1,0
34,215000.0,64.0,2.0,2.0,34.037,4,1,2,0,0,0,1,4,6,6
34,189888.0,45000.0,4.0,2.0,34.034,7,0,0,0,0,0,2,1,0,4
34,64900.0,25500.0,4.0,2.0,34.008,20,1,2,0,0,0,1,1,0,4
34,180888.0,9600.0,5.0,4.0,34.04,2,0,0,0,0,0,1,1,4,0
34,134950.0,23557.0,2.0,2.0,34.037,13,2,1,0,0,0,2,4,3,4
34,129880.0,9989.0,2.0,3.0,34.019,2,0,0,0,0,0,1,1,0,4
34,145007.0,5999.0,2.0,2.0,34.019,1,0,0,0,0,3,2,1,1,4
34,175007.0,1900.0,2.0,2.0,34.019,2,0,0,0,0,0,2,4,5,4
34,137450.0,57201.0,4.0,2.0,34.038,16,2,0,0,0,0,2,1,0,6
34,119000.0,48249.0,2.0,2.0,34.037,6,1,0,0,0,0,2,4,0,4
34,249950.0,14013.0,4.0,2.0,34.038,6,2,0,0,0,0,2,1,5,4
34,189007.0,8200.0,2.0,2.0,34.019,2,0,0,0,0,0,2,4,6,4
34,189900.0,4500.0,5.0,5.0,34.04,2,0,0,0,0,0,1,1,2,0
34,195000.0,74701.0,5.0,5.0,34.04,2,1,0,0,0,0,1,3,1,0
34,149000.0,40366.0,4.0,2.0,34.026,5,1,0,0,0,0,2,3,4,4
34,230000.0,0.0,5.0,5.0,34.04,0,1,0,0,0,1,1,1,4,0
34,229000.0,9904.0,5.0,5.0,34.04,1,1,0,0,0,0,1,1,5,0
34,189900.0,5870.0,4.0,2.0,34.026,3,2,0,0,0,0,2,1,0,4
34,799875.0,1887.0,4.0,4.0,34.179,10,2,0,0,0,0,2,1,5,1
34,252500.0,50.0,4.0,2.0,34.056,0,1,0,0,0,1,2,1,6,4
34,99950.0,48489.0,2.0,2.0,34.037,10,3,0,0,0,0,2,1,0,4
34,199998.0,18000.0,2.0,2.0,34.037,1,3,0,0,1,0,1,4,6,4
34,4300000.0,80.0,2.0,2.0,34.999,1,6,0,2,0,0,2,3,1,4
34,139900.0,38000.0,2.0,2.0,34.037,15,6,1,0,0,0,1,1,6,4
34,109900.0,60830.0,2.0,2.0,34.037,15,6,1,0,0,0,1,1,0,4
34,109700.0,35173.0,2.0,2.0,34.019,5,0,0,0,0,0,2,1,1,4
34,119990.0,40000.0,2.0,2.0,34.037,6,6,0,0,0,0,2,1,1,4
34,132000.0,68000.0,4.0,2.0,34.038,17,6,1,0,0,0,2,4,5,4
34,139000.0,63700.0,5.0,5.0,34.04,3,5,0,0,0,0,1,0,1,0
34,97700.0,86000.0,2.0,5.0,34.019,7,0,0,0,0,0,2,1,4,4
34,159007.0,5400.0,2.0,2.0,34.019,2,0,0,0,0,0,2,1,6,4
34,164007.0,5902.0,5.0,2.0,34.026,1,0,0,0,0,0,2,1,4,4
34,489980.0,69.0,2.0,2.0,34.037,0,4,0,0,0,1,2,1,4,4
34,67900.0,62900.0,2.0,2.0,34.019,14,7,0,0,0,0,1,1,3,4
34,237007.0,11500.0,4.0,2.0,34.038,6,0,0,0,0,0,2,1,0,4
34,215007.0,0.0,5.0,4.0,34.04,0,0,0,0,0,1,1,1,11,0
34,175007.0,12990.0,5.0,5.0,34.04,3,0,0,0,0,0,1,1,1,0
34,249900.0,23900.0,4.0,2.0,34.038,6,6,0,0,0,0,2,1,1,4
34,247888.0,100.0,4.0,3.0,34.056,1,0,0,0,0,2,2,1,4,4
34,243950.0,2382.0,2.0,3.0,34.056,1,0,0,0,0,3,2,4,4,4
34,138888.0,13950.0,4.0,3.0,34.026,8,0,0,0,0,0,2,1,3,4
34,109700.0,25700.0,4.0,2.0,34.008,12,0,0,0,0,0,2,1,1,6
34,149007.0,10990.0,5.0,2.0,34.026,1,0,0,0,0,0,2,1,11,4
34,64990.0,51000.0,4.0,3.0,34.008,17,6,0,0,0,0,1,0,0,6
34,248000.0,12000.0,5.0,2.0,34.034,6,6,0,0,0,0,1,1,0,4
34,69455.0,78950.0,4.0,2.0,34.029,19,6,0,0,0,0,1,1,0,6
34,129517.0,72340.0,2.0,3.0,34.038,16,6,0,0,0,0,1,1,0,4
34,185900.0,24500.0,4.0,2.0,34.038,15,6,0,0,0,0,1,0,4,6
34,179900.0,30174.0,4.0,3.0,34.026,4,0,0,0,0,0,2,1,0,4
34,157517.0,51000.0,4.0,2.0,34.029,15,6,0,0,0,0,1,1,0,6
34,150000.0,29000.0,4.0,2.0,34.034,21,5,0,0,0,0,1,0,3,4
34,104000.0,37500.0,2.0,2.0,34.038,14,0,0,0,0,0,1,1,1,4
34,86900.0,6900.0,2.0,2.0,34.019,7,0,0,0,0,0,1,1,1,4
34,69999.0,45483.0,4.0,2.0,34.037,16,3,0,0,0,0,1,1,0,6
34,64950.0,36100.0,2.0,2.0,34.037,16,3,0,0,0,0,2,1,4,4
34,112990.0,25325.0,4.0,2.0,34.026,8,0,0,0,0,0,1,1,9,4
34,69900.0,86126.0,4.0,4.0,34.011,12,0,0,0,0,0,1,1,7,4
34,279000.0,5000.0,5.0,4.0,34.04,2,0,0,0,0,0,1,1,6,0
34,124990.0,49000.0,2.0,2.0,34.037,3,3,0,0,0,0,2,1,4,4
34,98500.0,146.0,4.0,4.0,34.011,0,0,0,0,0,1,2,1,4,4
34,149900.0,49500.0,2.0,2.0,34.038,17,3,1,0,0,0,1,1,4,4
34,119007.0,52500.0,5.0,5.0,34.04,4,0,0,0,0,0,1,1,4,0
34,134990.0,48200.0,4.0,2.0,34.026,7,0,0,0,0,0,2,1,0,4
34,69985.0,4200.0,4.0,2.0,34.008,21,0,0,0,0,0,2,1,5,4
34,240000.0,28500.0,4.0,2.0,34.034,7,0,0,0,0,0,1,1,0,6
33,373500.0,100.0,4.0,2.0,33.043,0,0,0,2,0,0,1,1,2,4
33,95900.0,40820.0,4.0,2.0,33.043,6,0,0,0,0,0,2,1,2,4
33,198350.0,15333.0,5.0,5.0,33.066,3,0,0,0,0,0,1,1,0,0
33,99850.0,71049.0,5.0,4.0,33.041,13,0,0,0,0,0,1,1,0,1
33,398800.0,65.0,4.0,2.0,33.043,0,0,0,2,0,1,1,1,0,6
33,169000.0,57622.0,5.0,4.0,33.068,4,0,0,0,0,0,1,1,1,1
33,135800.0,44000.0,4.0,4.0,33.066,5,0,0,2,0,0,1,1,6,0
33,97900.0,86100.0,4.0,2.0,33.043,9,3,0,0,0,0,1,4,0,4
33,167900.0,57510.0,5.0,5.0,33.041,8,0,0,0,0,0,1,1,13,1
33,184000.0,57622.0,5.0,4.0,33.068,4,0,0,0,0,0,1,1,1,1
33,201870.0,187.0,5.0,4.0,33.068,0,0,0,0,0,1,1,1,0,1
33,68900.0,124000.0,4.0,2.0,33.043,12,0,0,0,0,0,1,1,2,4
33,76199.0,54500.0,4.0,2.0,33.043,11,1,0,0,0,0,1,1,0,4
33,69000.0,80700.0,4.0,3.0,33.043,14,5,0,0,0,0,1,0,0,4
33,373500.0,100.0,4.0,2.0,33.043,0,0,0,2,0,0,1,1,2,4
33,267770.0,500.0,4.0,5.0,33.066,1,0,0,0,0,4,1,1,2,0
33,74900.0,67000.0,4.0,4.0,33.046,8,1,0,0,0,0,1,1,1,1
33,252970.0,19300.0,5.0,5.0,33.068,2,0,0,0,0,0,1,0,0,1
33,395000.0,100.0,4.0,2.0,33.043,1,1,0,0,0,0,1,0,0,4
33,269900.0,62.0,5.0,4.0,33.068,0,2,0,2,0,0,1,1,6,1
33,228888.0,5900.0,4.0,2.0,33.046,1,0,0,0,0,0,1,1,4,4
33,189900.0,41949.0,4.0,2.0,33.067,16,5,0,0,0,0,2,0,4,1
33,169900.0,59000.0,4.0,2.0,33.043,6,0,0,0,0,0,1,1,0,4
33,376873.0,50.0,4.0,3.0,33.046,0,0,0,2,0,1,1,1,0,4
33,189999.0,61250.0,4.0,2.0,33.046,6,0,0,0,0,0,1,1,0,4
33,340392.0,50.0,5.0,5.0,33.068,0,0,0,2,0,1,1,1,3,1
33,393399.0,50.0,4.0,3.0,33.046,0,0,0,2,0,1,1,1,3,6
33,62000.0,114000.0,4.0,2.0,33.046,15,1,0,0,0,0,1,1,1,4
33,74900.0,16500.0,4.0,3.0,33.046,21,1,0,0,0,0,1,1,1,4
33,289970.0,33470.0,4.0,3.0,33.046,6,4,0,0,0,0,2,1,2,6
33,209900.0,5750.0,5.0,4.0,33.068,3,5,0,2,0,0,1,0,4,1
33,219900.0,29875.0,5.0,4.0,33.068,2,2,0,2,0,0,1,1,3,1
33,73900.0,68965.0,5.0,4.0,33.068,11,2,0,0,0,0,1,1,1,1
33,215000.0,29564.0,4.0,2.0,33.043,6,1,0,0,0,0,1,1,3,4
33,63000.0,47970.0,4.0,2.0,33.046,15,1,2,0,0,0,1,3,0,6
33,163999.0,41000.0,4.0,2.0,33.043,7,0,0,0,0,0,1,1,0,4
33,268888.0,7900.0,4.0,5.0,33.066,2,0,0,0,0,0,1,1,0,0
33,147500.0,23091.0,4.0,2.0,33.043,7,2,0,0,0,0,1,1,0,6
33,228888.0,5900.0,4.0,4.0,33.068,2,0,0,2,0,0,1,1,5,1
33,177777.0,20900.0,4.0,2.0,33.046,7,0,0,0,0,0,1,1,0,6
33,258888.0,3900.0,4.0,2.0,33.046,2,0,0,0,0,0,1,4,3,4
33,112000.0,18287.0,4.0,2.0,33.029,23,1,0,0,0,0,2,1,3,6
33,208888.0,42900.0,5.0,5.0,33.066,4,0,0,0,0,0,1,1,4,0
33,269700.0,6100.0,4.0,2.0,33.046,2,5,0,0,0,0,1,0,10,6
33,95900.0,40820.0,4.0,2.0,33.043,6,0,0,0,0,0,2,1,2,4
33,64990.0,112000.0,5.0,2.0,33.046,11,6,0,0,0,0,1,0,10,4
33,299659.0,14000.0,4.0,2.0,33.046,2,6,0,0,0,0,1,1,0,6
33,64990.0,42757.0,4.0,2.0,33.046,18,6,0,0,0,0,1,1,1,6
33,69990.0,64900.0,2.0,2.0,33.043,14,6,0,0,0,0,1,1,0,4
33,345594.0,48.0,5.0,4.0,33.068,0,0,0,2,0,1,1,1,0,1
33,199000.0,90000.0,5.0,4.0,33.041,7,0,0,0,1,0,1,4,6,1
33,129000.0,56600.0,5.0,5.0,33.066,8,0,0,1,1,0,1,1,0,0
33,139900.0,29500.0,7.0,5.0,33.066,8,5,0,1,0,0,1,0,0,0
33,169900.0,14200.0,5.0,4.0,33.068,4,6,0,0,0,0,1,1,1,1
33,198350.0,15333.0,5.0,5.0,33.066,3,0,0,0,0,0,1,1,0,0
33,139900.0,38103.0,4.0,2.0,33.046,8,5,0,0,0,0,1,0,0,4
33,79990.0,54900.0,5.0,2.0,33.046,11,6,0,0,0,0,1,0,1,4
33,139990.0,11500.0,5.0,4.0,33.041,10,6,0,0,0,0,1,1,2,1
33,76990.0,35560.0,5.0,2.0,33.046,14,6,0,0,0,0,1,1,3,6
33,189990.0,32000.0,4.0,2.0,33.046,6,6,2,0,0,0,1,1,0,4
33,218990.0,9200.0,5.0,5.0,33.066,4,6,0,2,0,0,1,1,7,0
33,219900.0,49500.0,5.0,5.0,33.066,3,5,0,0,0,0,1,0,1,0
33,139999.0,39249.0,4.0,2.0,33.043,7,0,0,0,0,0,1,1,2,6
33,99850.0,71049.0,5.0,4.0,33.041,13,0,0,0,0,0,1,1,0,1
33,98000.0,45200.0,4.0,2.0,33.029,27,5,0,0,0,0,2,0,3,6
33,94900.0,85000.0,4.0,2.0,33.046,13,6,0,0,0,0,1,1,0,6
33,94900.0,55207.0,4.0,2.0,33.043,11,6,0,0,0,0,1,0,0,4
33,114900.0,82000.0,4.0,2.0,33.046,34,6,0,0,0,0,2,1,0,6
33,123900.0,27932.0,4.0,2.0,33.046,8,6,0,0,0,0,1,1,2,4
33,268000.0,8300.0,4.0,2.0,33.046,2,5,0,0,0,0,1,0,1,6
33,169990.0,73600.0,4.0,2.0,33.046,6,6,0,0,0,0,2,1,0,4
33,317000.0,8900.0,4.0,2.0,33.046,2,5,0,0,0,0,1,0,0,6
33,69000.0,78000.0,5.0,4.0,33.001,16,0,0,0,0,0,1,1,0,1
33,67950.0,88200.0,5.0,4.0,33.068,11,3,0,0,0,0,2,1,1,1
33,85000.0,69534.0,4.0,2.0,33.043,11,0,0,0,0,0,1,1,0,6
33,84950.0,128000.0,5.0,4.0,33.041,11,3,0,0,0,0,2,1,4,1
33,92900.0,86000.0,5.0,4.0,33.066,8,0,0,0,0,0,1,1,1,0
33,215999.0,6235.0,5.0,4.0,33.066,1,0,0,0,0,0,1,1,0,0
35,99900.0,96900.0,4.0,2.0,35.347,15,0,0,0,0,0,2,1,0,4
35,119000.0,65825.0,5.0,4.0,35.403,20,0,0,0,0,0,1,1,3,1
35,579999.0,7600.0,5.0,4.0,35.999,6,0,0,0,0,0,1,1,2,0
35,198000.0,83000.0,4.0,3.0,35.364,10,4,0,0,0,0,1,1,2,4
35,239500.0,5000.0,4.0,2.0,35.364,9,0,0,0,0,0,1,1,0,4
35,114980.0,59500.0,5.0,4.0,35.347,13,0,0,0,0,0,2,1,2,1
35,259000.0,21000.0,5.0,4.0,35.347,4,0,0,0,0,0,1,1,2,1
35,345990.0,3800.0,5.0,4.0,35.347,2,0,0,0,0,3,1,1,3,1
35,449950.0,16648.0,2.0,2.0,35.364,5,2,0,0,0,0,2,1,0,4
35,128990.0,50000.0,4.0,4.0,35.347,15,4,0,0,0,0,1,1,3,1
35,449000.0,20000.0,5.0,5.0,35.999,3,1,0,0,0,0,1,0,0,0
35,91000.0,168000.0,5.0,4.0,35.403,15,1,0,0,0,0,2,1,0,1
35,199900.0,82581.0,5.0,4.0,35.403,16,2,0,0,0,0,1,1,0,1
35,119000.0,65825.0,5.0,4.0,35.403,20,0,0,0,0,0,1,1,3,1
35,370000.0,7370.0,5.0,4.0,35.347,2,1,0,0,0,0,2,1,1,1
35,129900.0,59939.0,5.0,4.0,35.347,15,2,0,0,0,0,2,1,1,1
35,170000.0,108000.0,5.0,4.0,35.403,17,5,0,0,0,0,2,0,1,1
35,599980.0,39584.0,5.0,5.0,35.999,6,4,0,0,0,0,1,1,0,0
35,249900.0,16900.0,4.0,2.0,35.418,12,6,0,0,0,0,1,1,2,6
35,458900.0,27500.0,4.0,4.0,35.403,6,6,0,0,0,0,2,1,3,1
35,190000.0,22000.0,4.0,2.0,35.403,15,6,0,0,0,0,1,1,0,4
35,334990.0,42000.0,5.0,5.0,35.999,6,6,0,0,0,0,1,0,3,0
35,109900.0,85000.0,5.0,4.0,35.347,15,6,0,0,0,0,1,1,3,1
35,120000.0,83000.0,5.0,4.0,35.347,12,6,0,0,0,0,1,1,7,1
35,134990.0,20900.0,5.0,4.0,35.347,15,6,0,0,0,0,1,0,3,1
35,122000.0,70070.0,5.0,4.0,35.347,13,6,0,0,0,0,1,1,0,1
35,129900.0,86690.0,5.0,4.0,35.403,19,6,0,0,0,0,1,1,0,1
35,209900.0,46500.0,4.0,2.0,35.403,17,6,0,0,0,0,2,1,1,6
35,199900.0,26000.0,4.0,2.0,35.403,17,6,0,0,0,0,1,1,2,4
35,219000.0,160000.0,5.0,4.0,35.403,11,0,0,0,1,0,1,4,1,1
35,94900.0,93000.0,5.0,4.0,35.347,15,0,0,0,0,0,1,1,2,1
35,689890.0,50.0,4.0,4.0,35.999,0,0,0,0,0,0,1,1,0,0
35,194000.0,71200.0,4.0,2.0,35.364,11,0,0,0,0,0,1,1,0,4
35,349900.0,125.0,5.0,4.0,35.999,5,0,0,0,0,0,1,1,6,0
35,229000.0,4970.0,5.0,4.0,35.403,11,0,0,0,0,0,1,1,13,1
35,235620.0,44500.0,5.0,4.0,35.347,7,0,0,0,0,0,1,1,0,1
35,188888.0,75200.0,5.0,4.0,35.347,11,0,0,0,0,0,1,1,0,1
35,189000.0,30000.0,5.0,4.0,35.115,64,0,0,0,0,0,2,1,13,1
35,97000.0,80000.0,4.0,2.0,35.091,39,0,0,0,0,5,2,1,6,6
35,539000.0,8000.0,4.0,5.0,35.999,2,0,0,0,0,0,1,1,0,0
35,94000.0,35000.0,4.0,4.0,35.115,59,0,1,0,0,5,0,0,2,1
35,579999.0,7600.0,5.0,4.0,35.999,6,0,0,0,0,0,1,1,2,0
35,158000.0,109000.0,4.0,2.0,35.364,10,0,0,0,0,0,1,1,4,4
35,99950.0,82000.0,5.0,5.0,35.347,14,3,0,0,0,0,1,1,1,1
35,389900.0,37270.0,5.0,4.0,35.999,5,0,0,0,0,0,1,1,0,0
35,599900.0,1429.0,5.0,4.0,35.999,3,0,0,0,0,0,1,1,0,0
35,189000.0,68500.0,4.0,2.0,35.364,11,2,0,0,1,0,2,1,0,4
35,61000.0,60700.0,4.0,2.0,35.091,23,5,0,0,0,0,1,0,0,6
35,455600.0,15000.0,4.0,4.0,35.999,3,3,0,0,0,0,1,1,0,0
35,198000.0,83000.0,4.0,3.0,35.364,10,4,0,0,0,0,1,1,2,4
35,379990.0,6100.0,5.0,4.0,35.347,2,6,0,0,1,0,1,0,0,1
35,459800.0,9550.0,5.0,2.0,35.975,1,2,0,3,0,0,1,1,1,4
35,474950.0,14466.0,4.0,2.0,35.975,1,2,0,3,0,0,1,1,0,4
35,99750.0,72890.0,5.0,4.0,35.403,20,0,0,0,0,0,2,0,4,1
35,173900.0,139981.0,4.0,2.0,35.364,10,0,0,0,0,0,1,1,0,4
35,305000.0,18423.0,5.0,4.0,35.347,3,6,0,0,1,0,2,0,0,1
35,355000.0,33237.0,5.0,4.0,35.347,4,2,0,0,0,0,2,1,1,1
35,63000.0,23700.0,5.0,4.0,35.115,61,0,1,0,1,0,0,1,3,1
35,699125.0,50.0,4.0,4.0,35.999,0,0,0,0,0,1,1,1,0,0
35,130000.0,48500.0,4.0,4.0,35.347,12,0,0,0,1,0,2,1,2,1
35,698530.0,32.0,5.0,4.0,35.999,0,0,0,0,0,2,1,1,0,0
35,375000.0,23651.0,4.0,2.0,35.641,5,0,0,0,0,0,1,1,0,6
35,179750.0,38200.0,4.0,2.0,35.364,10,0,0,0,0,0,2,1,0,4
35,490000.0,164.0,4.0,2.0,35.975,1,6,0,3,1,0,1,0,1,4
35,349000.0,45200.0,5.0,4.0,35.347,3,0,0,0,0,0,1,1,0,1
35,544585.0,2250.0,4.0,2.0,35.975,1,0,0,3,0,0,1,1,2,4
